0.5,0.5,0.5,0.5,0.4,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.29E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.4,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.23E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.40E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.26718,0.34045,0.052424,0.84388,0.21153,2.30E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.32E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.32E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.32E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.32E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.32E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.32E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.32E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.32E-14,0.52174,0.38967
