alpha_fast,alpha_small,alpha_b,omega1,omega2,omega3,omega4,beta,gamma
0.2585954485295464,0.4727500224276218,1.9409902101679e-11,0.588914858351831,0.8983916013968349,0.2142247692602074,0.24395152560718383,5.385948764299169e-28,0.15437001974061776
0.31497319819089253,0.47808482822298703,5.25966435121722e-13,0.5543475332341236,0.7460652669285347,0.26422729398130285,0.2829782442433333,2.865725878519839e-32,0.09050262907064245
0.2737039883919909,0.48189213652647656,1.8556389276267663e-11,0.5724593390652916,0.8412416620636781,0.249817023419953,0.24198511353808824,2.8143670704619854e-24,0.14181588417518076
0.3745131193862204,0.47821914807575056,2.9811119651683336e-08,0.5665127175243014,0.7486668185508931,0.31334868502456376,0.3349821704628868,6.862625072819325e-27,0.04544816764464648
0.23641751643627737,0.5271872074657609,2.17360763342671e-12,0.5717281193928658,0.9521749954006367,0.16542058987541938,0.25898888900422457,1.260419850684331e-28,0.16462757636572609
0.3345785898641975,0.44169980206722925,9.722204616246391e-10,0.5807985392327097,0.7355471159529788,0.29332269540844813,0.3100884647862284,8.90265647612571e-30,0.05695765461359816
0.3328964811190678,0.48194896948496413,7.513958179914451e-14,0.5301402894645346,0.7408253610910064,0.23779327903894298,0.29335121221022714,2.7881174869804157e-34,0.0876368913784033
0.33290791596205965,0.49192560095972737,2.4227011857353153e-11,0.525421158936718,0.7227483823635307,0.25989038250039515,0.32870916507635334,2.111874485470968e-27,0.11027017991604145
0.33003422481509287,0.37409888307600714,3.210933300192298e-10,0.57304270482626,0.8269822711465359,0.28535078367716626,0.3120234569744959,1.660097814471459e-27,0.06078081672200248
0.2896058728202001,0.4477417502680744,4.854301506552905e-12,0.5557916109380521,0.8945389502059464,0.20927419293495145,0.26404568990639965,1.896777251844384e-26,0.14084068710816888
